name,objID,ra,dec,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z
5212,5.88016E+17,13.74845874,0.55258109,23.015226,21.531197,20.389822,20.053988,19.617233
5213,5.88016E+17,13.74845874,0.55258109,23.015226,21.531197,20.389822,20.053988,19.617233
5214,5.88016E+17,15.1174551,0.5529469,22.001465,22.691914,22.108967,20.069033,19.835735
5215,5.88016E+17,10.39502689,0.55942978,22.388435,22.959675,21.293316,20.840948,20.285677
5216,5.88016E+17,18.88283552,0.55130628,26.680216,23.113543,22.191092,21.670464,23.089931
5217,5.88016E+17,9.77819857,0.5545086,24.563986,23.676254,22.135389,21.991632,21.683788
5218,5.88016E+17,18.88283552,0.55130628,26.680216,23.113543,22.191092,21.670464,23.089931
5219,5.88016E+17,18.88283552,0.55130628,26.680216,23.113543,22.191092,21.670464,23.089931
5220,5.88016E+17,18.50196859,0.55293021,21.141983,20.260098,19.109331,18.731403,18.325447
5221,5.88016E+17,18.88283552,0.55130628,26.680216,23.113543,22.191092,21.670464,23.089931
5222,5.88016E+17,18.88283552,0.55130628,26.680216,23.113543,22.191092,21.670464,23.089931
5223,5.88016E+17,9.19959489,0.55518526,24.210873,23.250154,22.218084,22.722851,21.316229
5224,5.88016E+17,18.88283552,0.55130628,26.680216,23.113543,22.191092,21.670464,23.089931
5225,5.88016E+17,18.88283552,0.55130628,26.680216,23.113543,22.191092,21.670464,23.089931
5226,5.88016E+17,18.88283552,0.55130628,26.680216,23.113543,22.191092,21.670464,23.089931
5227,5.88016E+17,18.88283552,0.55130628,26.680216,23.113543,22.191092,21.670464,23.089931
5228,5.88016E+17,9.03422862,0.56030483,22.796968,23.976223,22.825403,22.000259,22.226866
5229,5.88016E+17,18.88283552,0.55130628,26.680216,23.113543,22.191092,21.670464,23.089931
5230,5.88016E+17,18.88283552,0.55130628,26.680216,23.113543,22.191092,21.670464,23.089931
5231,5.88016E+17,18.87326486,0.55353496,25.40082,25.895226,24.785353,24.401762,20.567652
5232,5.88016E+17,19.90800676,0.5555076,21.939165,24.635555,24.188375,24.075552,21.730877
5233,5.88016E+17,18.88283552,0.55130628,26.680216,23.113543,22.191092,21.670464,23.089931
5234,5.88016E+17,18.88283552,0.55130628,26.680216,23.113543,22.191092,21.670464,23.089931
5235,5.88016E+17,18.88283552,0.55130628,26.680216,23.113543,22.191092,21.670464,23.089931
5236,5.88016E+17,9.03422862,0.56030483,22.796968,23.976223,22.825403,22.000259,22.226866
5237,5.88016E+17,18.23737085,0.55350773,24.757969,22.155476,22.939066,23.922367,21.550867
5238,5.88016E+17,18.88283552,0.55130628,26.680216,23.113543,22.191092,21.670464,23.089931
5239,5.88016E+17,18.70579875,0.55560779,22.046289,25.97197,25.442997,24.473848,22.823101
5240,5.88016E+17,19.18406659,0.55726342,25.489668,25.159529,22.136702,20.732115,19.940128
5241,5.88016E+17,21.61423409,0.55678705,22.057379,21.646574,19.902689,19.169056,18.619129
5242,5.88016E+17,18.87094768,0.55746045,23.728579,24.668245,22.819809,22.174557,21.367098
5243,5.88016E+17,18.48347575,0.55669415,22.547812,22.885485,21.407623,20.701244,21.216898
5244,5.88016E+17,18.87094768,0.55746045,23.728579,24.668245,22.819809,22.174557,21.367098
5245,5.88016E+17,18.21390887,0.56018405,22.406301,21.72061,20.701519,20.493603,20.779783
5246,5.88016E+17,22.2473061,0.55411573,24.471239,23.936321,22.986303,21.913567,21.866257
5247,5.88016E+17,18.87094768,0.55746045,23.728579,24.668245,22.819809,22.174557,21.367098
5248,5.88016E+17,13.74079442,0.55631393,26.099751,22.209105,21.000547,20.612202,20.187859
5249,5.88016E+17,18.49103758,0.55818152,25.171667,23.651251,21.893843,20.884407,20.588987
5250,5.88016E+17,18.20110791,0.55595927,24.28154,21.393311,20.253855,19.769976,19.480667
5251,5.88016E+17,18.87094768,0.55746045,23.728579,24.668245,22.819809,22.174557,21.367098
5252,5.88016E+17,13.74079442,0.55631393,26.099751,22.209105,21.000547,20.612202,20.187859
5253,5.88016E+17,18.87628532,0.56201671,23.542898,22.905964,22.228783,23.594191,21.337032
5254,5.88016E+17,18.87094768,0.55746045,23.728579,24.668245,22.819809,22.174557,21.367098
5255,5.88016E+17,18.87094768,0.55746045,23.728579,24.668245,22.819809,22.174557,21.367098
5256,5.88016E+17,22.31337243,0.55566811,23.413418,23.339832,22.545664,22.341454,21.633251
5257,5.88016E+17,18.87094768,0.55746045,23.728579,24.668245,22.819809,22.174557,21.367098
5258,5.88016E+17,18.87094768,0.55746045,23.728579,24.668245,22.819809,22.174557,21.367098
5259,5.88016E+17,19.17578899,0.55906794,24.234713,23.110081,22.015406,21.660048,21.325216
5260,5.88016E+17,23.23435796,0.56127729,24.1007,25.733809,22.879045,23.159986,22.659771
5261,5.88016E+17,19.17578899,0.55906794,24.234713,23.110081,22.015406,21.660048,21.325216
5262,5.88016E+17,18.87628532,0.56201671,23.542898,22.905964,22.228783,23.594191,21.337032
5263,5.88016E+17,18.49103758,0.55818152,25.171667,23.651251,21.893843,20.884407,20.588987
5264,5.88016E+17,8.84349963,0.56087365,22.124733,22.219793,21.496344,20.618233,19.887899
5265,5.88016E+17,10.39502689,0.55942978,22.388435,22.959675,21.293316,20.840948,20.285677
5266,5.88016E+17,18.21390887,0.56018405,22.406301,21.72061,20.701519,20.493603,20.779783
5267,5.88016E+17,19.17578899,0.55906794,24.234713,23.110081,22.015406,21.660048,21.325216
5268,5.88016E+17,9.82539177,0.55498343,25.790697,23.807228,23.312397,21.228289,20.320396
5269,5.88016E+17,10.40927791,0.55777085,22.903898,23.57597,22.311415,22.8993,22.808514
5270,5.88016E+17,22.31280308,0.55923003,23.978434,22.928356,22.468481,22.726412,21.748301
5271,5.88016E+17,8.82939021,0.55789154,20.845955,18.491686,17.063215,16.437418,16.086283
5272,5.88016E+17,21.60807475,0.55856278,22.242651,21.775993,21.279852,20.502357,21.498569
5273,5.88016E+17,23.2211714,0.55412709,23.73962,21.169411,19.757523,18.861252,18.364134
5274,5.88016E+17,18.8891051,0.55906684,22.810253,21.76449,20.444956,19.84371,19.545477
5275,5.88016E+17,18.87628532,0.56201671,23.542898,22.905964,22.228783,23.594191,21.337032
5276,5.88016E+17,18.87628532,0.56201671,23.542898,22.905964,22.228783,23.594191,21.337032
5277,5.88016E+17,18.8891051,0.55906684,22.810253,21.76449,20.444956,19.84371,19.545477
5278,5.88016E+17,18.8891051,0.55906684,22.810253,21.76449,20.444956,19.84371,19.545477
5279,5.88016E+17,9.18974292,0.55557988,23.156961,21.618143,20.858713,20.480253,20.575855
5280,5.88016E+17,18.87628532,0.56201671,23.542898,22.905964,22.228783,23.594191,21.337032
5281,5.88016E+17,18.8891051,0.55906684,22.810253,21.76449,20.444956,19.84371,19.545477
5282,5.88016E+17,18.8891051,0.55906684,22.810253,21.76449,20.444956,19.84371,19.545477
5283,5.88016E+17,9.81958511,0.5595669,24.066719,23.636833,21.704792,20.776852,20.655039
5284,5.88016E+17,18.87628532,0.56201671,23.542898,22.905964,22.228783,23.594191,21.337032
5285,5.88016E+17,9.21118116,0.56062101,24.229748,24.78858,25.678392,24.970079,22.316246
5286,5.88016E+17,9.81958511,0.5595669,24.066719,23.636833,21.704792,20.776852,20.655039
5287,5.88016E+17,9.21118116,0.56062101,24.229748,24.78858,25.678392,24.970079,22.316246
5288,5.88016E+17,9.14538736,0.55974802,22.520098,21.33309,21.039501,21.009745,20.631748
5289,5.88016E+17,19.17935098,0.55843217,24.451757,23.035322,22.696445,21.433054,21.14279
5290,5.88016E+17,9.13573912,0.56200764,25.460815,23.28911,22.325821,22.110001,21.181414
5291,5.88016E+17,18.8891051,0.55906684,22.810253,21.76449,20.444956,19.84371,19.545477
5292,5.88016E+17,19.18452948,0.56254445,23.334423,24.031704,22.088537,20.766071,20.414976
5293,5.88016E+17,9.80368426,0.56518249,23.909388,25.757318,23.852442,24.891123,20.617048
5294,5.88016E+17,10.38262862,0.5559819,26.569954,22.17347,20.549145,20.013157,19.582369
5295,5.88016E+17,9.20599723,0.56135781,23.533356,23.251701,21.375931,20.203217,19.527334
5296,5.88016E+17,19.18452948,0.56254445,23.334423,24.031704,22.088537,20.766071,20.414976
5297,5.88016E+17,18.21948948,0.56507089,24.966965,24.922152,24.985554,24.453657,20.657707
5298,5.88016E+17,10.38262862,0.5559819,26.569954,22.17347,20.549145,20.013157,19.582369
5299,5.88016E+17,10.38262862,0.5559819,26.569954,22.17347,20.549145,20.013157,19.582369
5300,5.88016E+17,10.39640299,0.56156119,24.951075,23.821342,24.954657,21.773626,22.650082
5301,5.88016E+17,10.38262862,0.5559819,26.569954,22.17347,20.549145,20.013157,19.582369
5302,5.88016E+17,10.38262862,0.5559819,26.569954,22.17347,20.549145,20.013157,19.582369
5303,5.88016E+17,18.87628532,0.56201671,23.542898,22.905964,22.228783,23.594191,21.337032
5304,5.88016E+17,10.38262862,0.5559819,26.569954,22.17347,20.549145,20.013157,19.582369
5305,5.88016E+17,10.38262862,0.5559819,26.569954,22.17347,20.549145,20.013157,19.582369
5306,5.88016E+17,10.38262862,0.5559819,26.569954,22.17347,20.549145,20.013157,19.582369
5307,5.88016E+17,10.38262862,0.5559819,26.569954,22.17347,20.549145,20.013157,19.582369
5308,5.88016E+17,10.39156415,0.56645102,22.01895,22.147144,21.043537,20.528999,20.273397
5309,5.88016E+17,18.87628532,0.56201671,23.542898,22.905964,22.228783,23.594191,21.337032
5310,5.88016E+17,19.18452948,0.56254445,23.334423,24.031704,22.088537,20.766071,20.414976
5311,5.88016E+17,18.87628532,0.56201671,23.542898,22.905964,22.228783,23.594191,21.337032
5312,5.88016E+17,10.39156415,0.56645102,22.01895,22.147144,21.043537,20.528999,20.273397
5313,5.88016E+17,21.63538251,0.56278931,25.064682,23.824774,22.314064,21.728493,21.551266
5314,5.88016E+17,18.23855497,0.56293725,25.326445,21.807896,20.444017,19.861456,19.664497
5315,5.88016E+17,19.19454046,0.5611023,21.703054,21.251101,20.690948,20.389389,20.341965
5316,5.88016E+17,9.81706404,0.56438213,24.878485,22.143051,21.658262,20.832237,20.029659
5317,5.88016E+17,21.621278,0.56132945,23.383673,23.315901,21.906094,21.599609,21.154161
5318,5.88016E+17,18.87628532,0.56201671,23.542898,22.905964,22.228783,23.594191,21.337032
5319,5.88016E+17,18.48151488,0.5673713,18.362268,17.392836,17.084808,16.907312,16.752254
5320,5.88016E+17,19.61188933,0.56374942,21.232027,22.560787,22.213968,21.289553,22.06065
5321,5.88016E+17,18.48151488,0.5673713,18.362268,17.392836,17.084808,16.907312,16.752254
5322,5.88016E+17,19.2059662,0.56577452,24.659758,22.180679,20.754967,19.946827,19.527664
5323,5.88016E+17,9.03923281,0.56707404,23.55855,23.576193,22.47677,21.697729,21.529291
5324,5.88016E+17,18.4946326,0.56655128,23.798407,24.988537,22.841711,21.554625,21.483644
5325,5.88016E+17,19.2059662,0.56577452,24.659758,22.180679,20.754967,19.946827,19.527664
5326,5.88016E+17,22.28815851,0.56207849,22.970577,21.661579,20.675241,20.301178,19.699675
5327,5.88016E+17,18.4946326,0.56655128,23.798407,24.988537,22.841711,21.554625,21.483644
5328,5.88016E+17,18.88767387,0.56438045,25.025099,24.126085,22.494867,21.878143,21.563471
5329,5.88016E+17,18.88767387,0.56438045,25.025099,24.126085,22.494867,21.878143,21.563471
5330,5.88016E+17,19.18452948,0.56254445,23.334423,24.031704,22.088537,20.766071,20.414976
5331,5.88016E+17,22.32933485,0.56725013,22.458727,26.05901,24.968374,24.028879,22.280821
5332,5.88016E+17,19.92287857,0.56443896,23.948021,21.169374,20.662048,20.675528,20.412859
5333,5.88016E+17,18.88767387,0.56438045,25.025099,24.126085,22.494867,21.878143,21.563471
5334,5.88016E+17,10.39933586,0.56635226,25.500811,22.62989,23.666245,23.19701,22.387409
5335,5.88016E+17,10.39933586,0.56635226,25.500811,22.62989,23.666245,23.19701,22.387409
5336,5.88016E+17,9.19969168,0.56462972,23.971079,22.274157,20.918427,20.343363,20.158476
5337,5.88016E+17,10.39933586,0.56635226,25.500811,22.62989,23.666245,23.19701,22.387409
5338,5.88016E+17,23.22657798,0.56864593,23.334902,22.38516,21.376621,20.785723,20.375284
5339,5.88016E+17,19.18452948,0.56254445,23.334423,24.031704,22.088537,20.766071,20.414976
5340,5.88016E+17,10.39933586,0.56635226,25.500811,22.62989,23.666245,23.19701,22.387409
5341,5.88016E+17,10.39933586,0.56635226,25.500811,22.62989,23.666245,23.19701,22.387409
5342,5.88016E+17,20.96768214,0.56772725,24.984049,23.239182,22.446768,22.223488,22.032036
5343,5.88016E+17,19.18452948,0.56254445,23.334423,24.031704,22.088537,20.766071,20.414976
5344,5.88016E+17,22.28641736,0.56925,26.171244,25.047272,23.087769,22.029373,22.136673
5345,5.88016E+17,10.39933586,0.56635226,25.500811,22.62989,23.666245,23.19701,22.387409
5346,5.88016E+17,18.20375523,0.56975193,25.410961,23.240555,21.935919,21.392664,21.297533
5347,5.88016E+17,10.39933586,0.56635226,25.500811,22.62989,23.666245,23.19701,22.387409
5348,5.88016E+17,19.17136373,0.56954787,25.724476,22.519161,22.244385,22.480379,22.828917
5349,5.88016E+17,10.40853402,0.56509134,25.872631,22.462118,22.04512,21.609682,21.771465
5350,5.88016E+17,18.87783467,0.57370189,22.960011,22.147585,21.19227,20.462902,19.885151
5351,5.88016E+17,18.88767387,0.56438045,25.025099,24.126085,22.494867,21.878143,21.563471
5352,5.88016E+17,19.17998683,0.56921434,25.304554,25.078264,22.808624,21.884214,21.570002
5353,5.88016E+17,18.88767387,0.56438045,25.025099,24.126085,22.494867,21.878143,21.563471
5354,5.88016E+17,9.78963783,0.57106355,22.248686,23.587488,22.067448,22.473352,22.787216
5355,5.88016E+17,18.22284519,0.56686028,22.051256,25.218332,24.348482,23.991573,24.026041
5356,5.88016E+17,10.39156415,0.56645102,22.01895,22.147144,21.043537,20.528999,20.273397
5357,5.88016E+17,18.88767387,0.56438045,25.025099,24.126085,22.494867,21.878143,21.563471
5358,5.88016E+17,10.39933586,0.56635226,25.500811,22.62989,23.666245,23.19701,22.387409
5359,5.88016E+17,18.88767387,0.56438045,25.025099,24.126085,22.494867,21.878143,21.563471
5360,5.88016E+17,18.88767387,0.56438045,25.025099,24.126085,22.494867,21.878143,21.563471
5361,5.88016E+17,18.86786024,0.57236031,22.125298,21.908764,21.426857,21.805981,20.850016
5362,5.88016E+17,8.83493115,0.56488668,25.598152,23.964727,22.358521,23.548965,22.748304
5363,5.88016E+17,18.88792104,0.57197127,24.248482,23.802076,22.05695,21.583878,20.691053
5364,5.88016E+17,18.88792104,0.57197127,24.248482,23.802076,22.05695,21.583878,20.691053
5365,5.88016E+17,18.88792104,0.57197127,24.248482,23.802076,22.05695,21.583878,20.691053
5366,5.88016E+17,8.82792833,0.56811996,22.429253,21.523722,21.075356,21.153614,20.684036
5367,5.88016E+17,10.39156415,0.56645102,22.01895,22.147144,21.043537,20.528999,20.273397
5368,5.88016E+17,10.56865914,0.56760177,22.084484,25.655767,23.906361,24.940063,22.390135
5369,5.88016E+17,9.78472736,0.57177003,25.858412,23.843712,22.004614,21.049311,20.529217
5370,5.88016E+17,10.39933586,0.56635226,25.500811,22.62989,23.666245,23.19701,22.387409
5371,5.88016E+17,18.22284519,0.56686028,22.051256,25.218332,24.348482,23.991573,24.026041
5372,5.88016E+17,19.17998683,0.56921434,25.304554,25.078264,22.808624,21.884214,21.570002
5373,5.88016E+17,5.78949814,0.56909571,24.733541,21.410257,21.311049,21.09292,21.594992
5374,5.88016E+17,18.88792104,0.57197127,24.248482,23.802076,22.05695,21.583878,20.691053
5375,5.88016E+17,22.31555866,0.57250504,22.14703,25.356974,25.456678,25.238232,22.369715
5376,5.88016E+17,8.67160989,0.57331185,22.282156,20.509697,19.239847,18.751751,18.371403
5377,5.88016E+17,19.17998683,0.56921434,25.304554,25.078264,22.808624,21.884214,21.570002
5378,5.88016E+17,18.88792104,0.57197127,24.248482,23.802076,22.05695,21.583878,20.691053
5379,5.88016E+17,9.81238956,0.57003127,22.668047,21.828953,21.033937,20.601288,20.100504
5380,5.88016E+17,19.17998683,0.56921434,25.304554,25.078264,22.808624,21.884214,21.570002
5381,5.88016E+17,11.562087,0.57502613,22.986305,23.569178,22.465796,22.316566,22.342823
5382,5.88016E+17,9.81238956,0.57003127,22.668047,21.828953,21.033937,20.601288,20.100504
5383,5.88016E+17,19.92217449,0.57000967,24.275406,24.160118,23.607145,21.267164,19.959188
5384,5.88016E+17,11.562087,0.57502613,22.986305,23.569178,22.465796,22.316566,22.342823
5385,5.88016E+17,15.11521181,0.57162729,25.96847,23.487087,22.287218,21.737787,21.618988
5386,5.88016E+17,19.17998683,0.56921434,25.304554,25.078264,22.808624,21.884214,21.570002
5387,5.88016E+17,19.19665368,0.56991639,18.814863,17.535057,17.022562,16.847736,16.718405
5388,5.88016E+17,18.48767193,0.57024027,26.644161,22.096859,20.798317,19.351185,18.492624
5389,5.88016E+17,15.11521181,0.57162729,25.96847,23.487087,22.287218,21.737787,21.618988
5390,5.88016E+17,19.19665368,0.56991639,18.814863,17.535057,17.022562,16.847736,16.718405
5391,5.88016E+17,9.03923281,0.56707404,23.55855,23.576193,22.47677,21.697729,21.529291
5392,5.88016E+17,18.48767193,0.57024027,26.644161,22.096859,20.798317,19.351185,18.492624
5393,5.88016E+17,22.28059236,0.57052731,23.587517,22.616693,21.771208,21.704567,22.238886
5394,5.88016E+17,19.17998683,0.56921434,25.304554,25.078264,22.808624,21.884214,21.570002
5395,5.88016E+17,21.61968299,0.57298286,22.415882,23.076344,21.497408,21.496412,21.458065
5396,5.88016E+17,12.43196635,0.57287684,22.597862,23.497526,21.823294,21.554527,20.641562
5397,5.88016E+17,8.67160989,0.57331185,22.282156,20.509697,19.239847,18.751751,18.371403
5398,5.88016E+17,9.03713822,0.5766901,24.229103,23.420753,22.378466,21.077503,20.424675
5399,5.88016E+17,9.03713822,0.5766901,24.229103,23.420753,22.378466,21.077503,20.424675
5400,5.88016E+17,21.61324114,0.57122588,25.575752,22.37179,20.680702,20.136013,19.75997
5401,5.88016E+17,19.91396606,0.57679122,23.973793,22.236603,20.673555,20.121042,19.748493
5402,5.88016E+17,10.39933586,0.56635226,25.500811,22.62989,23.666245,23.19701,22.387409
5403,5.88016E+17,9.06266644,0.56938146,23.941599,24.391178,21.943291,22.042587,20.828497
5404,5.88016E+17,21.61324114,0.57122588,25.575752,22.37179,20.680702,20.136013,19.75997
5405,5.88016E+17,18.87783467,0.57370189,22.960011,22.147585,21.19227,20.462902,19.885151
5406,5.88016E+17,9.06266644,0.56938146,23.941599,24.391178,21.943291,22.042587,20.828497
5407,5.88016E+17,8.03690527,0.56805171,24.864693,25.509512,24.648432,22.172285,22.232327
5408,5.88016E+17,19.1807604,0.57843151,24.738632,25.724291,25.163841,24.374365,20.78862
5409,5.88016E+17,19.1895051,0.58003483,23.056372,22.577156,22.104521,22.026735,21.684401
5410,5.88016E+17,9.20960396,0.57258311,18.780167,17.443623,16.966221,16.785938,16.741619
5411,5.88016E+17,18.87783467,0.57370189,22.960011,22.147585,21.19227,20.462902,19.885151
5412,5.88016E+17,22.29984501,0.56981472,24.048986,22.796679,22.023283,21.333158,20.942446
5413,5.88016E+17,19.17562075,0.57237623,22.578541,22.006121,21.67062,21.535221,21.098505
5414,5.88016E+17,22.2438673,0.57312614,23.905107,22.604813,21.283094,20.278885,19.626078
5415,5.88016E+17,10.41491132,0.57593396,21.873123,23.886799,24.378508,24.95632,23.45606
5416,5.88016E+17,19.2021298,0.57745642,24.37702,23.476927,21.967411,21.223242,20.710386
5417,5.88016E+17,22.29984501,0.56981472,24.048986,22.796679,22.023283,21.333158,20.942446
5418,5.88016E+17,8.04217307,0.5775569,26.153921,21.991331,20.644478,20.215263,19.970663
5419,5.88016E+17,19.17562075,0.57237623,22.578541,22.006121,21.67062,21.535221,21.098505
5420,5.88016E+17,22.31555866,0.57250504,22.14703,25.356974,25.456678,25.238232,22.369715
5421,5.88016E+17,22.31555866,0.57250504,22.14703,25.356974,25.456678,25.238232,22.369715
5422,5.88016E+17,22.31555866,0.57250504,22.14703,25.356974,25.456678,25.238232,22.369715
5423,5.88016E+17,18.22436104,0.57680602,22.957924,23.361713,22.717167,21.79756,21.735409
5424,5.88016E+17,18.22436104,0.57680602,22.957924,23.361713,22.717167,21.79756,21.735409
5425,5.88016E+17,19.1895051,0.58003483,23.056372,22.577156,22.104521,22.026735,21.684401
5426,5.88016E+17,17.92573259,0.57197383,24.311117,26.770369,21.951113,20.970778,20.142748
5427,5.88016E+17,18.49033082,0.57788172,23.425514,22.72508,21.708488,21.673786,21.171518
5428,5.88016E+17,21.61910074,0.57714385,22.810003,22.180395,21.862616,21.747643,21.283508
5429,5.88016E+17,10.3797978,0.57438948,25.733727,24.130192,22.392368,22.767738,22.417873
5430,5.88016E+17,9.13130512,0.57397711,24.753387,23.006132,23.084469,22.025883,22.279531
5431,5.88016E+17,23.20561384,0.57410783,21.717278,21.522055,21.170662,20.940247,22.326294
5432,5.88016E+17,8.67957335,0.57767708,25.855595,24.046192,22.283964,21.259682,20.056547
5433,5.88016E+17,19.1895051,0.58003483,23.056372,22.577156,22.104521,22.026735,21.684401
5434,5.88016E+17,19.1895051,0.58003483,23.056372,22.577156,22.104521,22.026735,21.684401
5435,5.88016E+17,19.1895051,0.58003483,23.056372,22.577156,22.104521,22.026735,21.684401
5436,5.88016E+17,19.1895051,0.58003483,23.056372,22.577156,22.104521,22.026735,21.684401
5437,5.88016E+17,19.1895051,0.58003483,23.056372,22.577156,22.104521,22.026735,21.684401
5438,5.88016E+17,17.94051454,0.57701933,22.363199,22.160076,22.355291,21.934797,21.781176
5439,5.88016E+17,19.1895051,0.58003483,23.056372,22.577156,22.104521,22.026735,21.684401
5440,5.88016E+17,18.88264802,0.57728295,25.527702,23.993017,22.846764,21.710041,22.197474
5441,5.88016E+17,18.21961428,0.58078482,25.063961,21.892702,20.577152,18.904724,18.158434
5442,5.88016E+17,18.47838582,0.57650225,23.545139,24.308807,22.705778,22.959156,22.800024
5443,5.88016E+17,18.21961428,0.58078482,25.063961,21.892702,20.577152,18.904724,18.158434
5444,5.88016E+17,10.40311021,0.58406653,22.889862,24.128851,22.922504,21.929422,21.416971
5445,5.88016E+17,5.7931885,0.58384029,26.027533,23.850971,21.966366,21.180334,21.02424
5446,5.88016E+17,10.39610439,0.57960135,23.914707,22.517965,21.728966,21.255695,20.774372
5447,5.88016E+17,9.12457893,0.57612756,24.559551,23.15951,21.819839,20.757935,20.089535
5448,5.88016E+17,19.9221786,0.5848647,20.73336,23.995724,22.392733,21.474112,21.333847
5449,5.88016E+17,17.92487766,0.5787105,24.571924,22.863157,21.654839,20.384552,19.684437
5450,5.88016E+17,9.0810614,0.57562758,21.926889,19.568069,18.10281,16.936035,16.329546
5451,5.88016E+17,13.72874089,0.57891838,25.345432,23.75898,21.966194,21.852003,21.559277
5452,5.88016E+17,10.40311021,0.58406653,22.889862,24.128851,22.922504,21.929422,21.416971
5453,5.88016E+17,10.40311021,0.58406653,22.889862,24.128851,22.922504,21.929422,21.416971
5454,5.88016E+17,18.88264802,0.57728295,25.527702,23.993017,22.846764,21.710041,22.197474
5455,5.88016E+17,10.40311021,0.58406653,22.889862,24.128851,22.922504,21.929422,21.416971
5456,5.88016E+17,10.40311021,0.58406653,22.889862,24.128851,22.922504,21.929422,21.416971
5457,5.88016E+17,18.86786024,0.57236031,22.125298,21.908764,21.426857,21.805981,20.850016
5458,5.88016E+17,9.81937834,0.57500736,23.507744,25.040892,24.756071,24.289604,20.748266
5459,5.88016E+17,10.40311021,0.58406653,22.889862,24.128851,22.922504,21.929422,21.416971
5460,5.88016E+17,19.1895051,0.58003483,23.056372,22.577156,22.104521,22.026735,21.684401
5461,5.88016E+17,10.40311021,0.58406653,22.889862,24.128851,22.922504,21.929422,21.416971
5462,5.88016E+17,18.70684904,0.57913035,22.261364,21.570036,21.029188,20.429338,19.924696
5463,5.88016E+17,12.43562139,0.58029272,23.249849,21.996475,20.357584,19.641565,19.20365
5464,5.88016E+17,23.22622714,0.58153043,22.88665,22.26585,21.668325,21.422571,20.884363
5465,5.88016E+17,9.19568902,0.57901678,23.69459,21.984636,20.323112,19.224684,18.749065
5466,5.88016E+17,10.40311021,0.58406653,22.889862,24.128851,22.922504,21.929422,21.416971
5467,5.88016E+17,19.91396606,0.57679122,23.973793,22.236603,20.673555,20.121042,19.748493
5468,5.88016E+17,10.38390761,0.5834405,23.355455,23.188311,21.519037,20.608999,19.955137
5469,5.88016E+17,21.63033761,0.57951263,22.750496,20.496111,19.101496,18.543783,18.216427
5470,5.88016E+17,10.41491132,0.57593396,21.873123,23.886799,24.378508,24.95632,23.45606
5471,5.88016E+17,18.8757236,0.57928571,19.081631,17.741014,17.208622,17.004644,16.91535
5472,5.88016E+17,18.24304863,0.58047476,20.762901,19.918236,19.301487,18.932421,18.848667
5473,5.88016E+17,8.68673163,0.57851706,25.123426,22.585476,21.252382,19.642012,18.882929
5474,5.88016E+17,22.28222013,0.57852171,23.797525,23.373068,23.201101,23.84079,21.878586
5475,5.88016E+17,10.40311021,0.58406653,22.889862,24.128851,22.922504,21.929422,21.416971
5476,5.88016E+17,21.6282749,0.58167778,23.47175,22.534939,21.542562,21.18832,21.193607
5477,5.88016E+17,18.8757236,0.57928571,19.081631,17.741014,17.208622,17.004644,16.91535
5478,5.88016E+17,8.84012937,0.5786854,25.642963,23.46839,21.77984,20.868189,20.904364
5479,5.88016E+17,18.70785919,0.57960021,21.936563,22.818726,22.357307,21.371992,21.022778
5480,5.88016E+17,12.41423502,0.58064676,22.61421,21.646343,21.185728,21.378176,20.993782
5481,5.88016E+17,9.82138548,0.58389236,21.809681,24.574154,25.291492,25.504072,23.011784
5482,5.88016E+17,21.60708529,0.57864015,22.546476,22.89319,21.806105,21.659063,21.166714
5483,5.88016E+17,22.254063,0.58067008,21.829815,20.73452,19.520321,19.013586,18.581373
5484,5.88016E+17,17.94746082,0.58375071,25.085852,23.706478,22.882853,21.835291,21.230497
5485,5.88016E+17,18.24193518,0.5822189,22.587822,22.920269,22.920301,22.199505,21.821569
5486,5.88016E+17,21.61285962,0.58002107,23.765591,22.656197,21.323467,20.810169,20.257818
5487,5.88016E+17,8.83472732,0.58615408,22.022005,21.388397,20.658623,19.934868,19.512527
5488,5.88016E+17,22.254063,0.58067008,21.829815,20.73452,19.520321,19.013586,18.581373
5489,5.88016E+17,8.84631399,0.58966648,22.106678,22.031633,21.023668,20.601519,20.558054
5490,5.88016E+17,18.4877179,0.58660837,22.392759,23.895977,22.228626,21.883593,21.467104
5491,5.88016E+17,20.96845922,0.57994929,24.994341,22.700779,20.987202,20.442202,19.506285
5492,5.88016E+17,18.47505084,0.58432226,24.4454,22.573053,20.634695,20.071753,19.700285
5493,5.88016E+17,22.28707248,0.58790044,21.98247,22.149668,20.824278,20.68577,20.358782
5494,5.88016E+17,12.42637001,0.58422914,25.268293,23.437229,21.947901,20.094774,19.885181
5495,5.88016E+17,18.24193518,0.5822189,22.587822,22.920269,22.920301,22.199505,21.821569
5496,5.88016E+17,9.13513488,0.58439761,22.045128,22.928612,22.986654,21.341801,22.483109
5497,5.88016E+17,21.60631818,0.58671489,22.616545,25.384327,24.831099,25.215212,22.505129
5498,5.88016E+17,9.13513488,0.58439761,22.045128,22.928612,22.986654,21.341801,22.483109
5499,5.88016E+17,18.8757236,0.57928571,19.081631,17.741014,17.208622,17.004644,16.91535
5500,5.88016E+17,9.81274282,0.57864252,25.436108,25.686958,24.597431,23.585205,20.898138
5501,5.88016E+17,9.07004926,0.58236271,24.518843,24.630482,22.90798,21.552517,20.755266
